CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
07.628.528/0001-59;2025-12-31;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;ITR;154614;2026-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154614
07.636.657/0001-99;2025-03-31;1;AÇO VERDE DO BRASIL S.A;026425;ITR;147498;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147498
07.636.657/0001-99;2025-06-30;1;AÇO VERDE DO BRASIL S.A;026425;ITR;151047;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151047
07.636.657/0001-99;2025-09-30;1;AÇO VERDE DO BRASIL S.A;026425;ITR;152888;2025-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152888
07.659.538/0001-51;2025-03-31;1;DINAMICA ENERGIA S.A.;020052;ITR;147599;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147599
07.659.538/0001-51;2025-03-31;2;DINAMICA ENERGIA S.A.;020052;ITR;147753;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147753
07.659.538/0001-51;2025-06-30;1;DINAMICA ENERGIA S.A.;020052;ITR;151214;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151214
07.659.538/0001-51;2025-09-30;1;DINAMICA ENERGIA S.A.;020052;ITR;152927;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152927
07.682.638/0001-07;2025-03-31;1;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;ITR;147484;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147484
07.682.638/0001-07;2025-06-30;1;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;ITR;150947;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150947
07.682.638/0001-07;2025-09-30;1;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;ITR;153045;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153045
07.689.002/0001-89;2025-03-31;1;EMBRAER S.A.;020087;ITR;146808;2025-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146808
07.689.002/0001-89;2025-06-30;1;EMBRAER S.A.;020087;ITR;150587;2025-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150587
07.689.002/0001-89;2025-06-30;2;EMBRAER S.A.;020087;ITR;150615;2025-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150615
07.689.002/0001-89;2025-09-30;1;EMBRAER S.A.;020087;ITR;152626;2025-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152626
07.714.104/0001-07;2025-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;ITR;147739;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147739
07.714.104/0001-07;2025-06-30;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;ITR;151273;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151273
07.714.104/0001-07;2025-09-30;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;ITR;152966;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152966
07.802.794/0001-56;2025-03-31;1;ESSENTIA PCHS S.A.;026158;ITR;147696;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147696
07.802.794/0001-56;2025-06-30;1;ESSENTIA PCHS S.A.;026158;ITR;150891;2025-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150891
07.802.794/0001-56;2025-09-30;1;ESSENTIA PCHS S.A.;026158;ITR;153090;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153090
07.802.794/0001-56;2025-09-30;2;ESSENTIA PCHS S.A.;026158;ITR;153104;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153104
07.816.890/0001-53;2025-03-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;ITR;146495;2025-04-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146495
07.816.890/0001-53;2025-03-31;2;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;ITR;146508;2025-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146508
07.816.890/0001-53;2025-06-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;ITR;150116;2025-07-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150116
07.816.890/0001-53;2025-09-30;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;ITR;152552;2025-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152552
07.820.907/0001-46;2025-03-31;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;ITR;151661;2025-08-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151661
07.820.907/0001-46;2025-06-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;ITR;152154;2025-10-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152154
07.820.907/0001-46;2025-09-30;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;ITR;153540;2025-11-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153540
07.823.262/0001-03;2025-03-31;1;FOZ DO RIO CLARO ENERGIA S.A.;026697;ITR;146955;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146955
07.823.262/0001-03;2025-06-30;1;FOZ DO RIO CLARO ENERGIA S.A.;026697;ITR;150578;2025-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150578
07.823.262/0001-03;2025-09-30;1;FOZ DO RIO CLARO ENERGIA S.A.;026697;ITR;152612;2025-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152612
07.857.093/0001-14;2025-03-31;1;AURA MINERALS INC.;080187;ITR;146802;2025-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146802
07.857.093/0001-14;2025-06-30;1;AURA MINERALS INC.;080187;ITR;150617;2025-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150617
07.857.093/0001-14;2025-09-30;1;AURA MINERALS INC.;080187;ITR;152657;2025-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152657
07.857.850/0001-50;2025-03-31;1;GP INVESTMENTS, LTD.;080020;ITR;147846;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147846
07.857.850/0001-50;2025-06-30;1;GP INVESTMENTS, LTD.;080020;ITR;151319;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151319
07.859.971/0001-30;2025-03-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;ITR;147010;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147010
07.859.971/0001-30;2025-06-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;ITR;151178;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151178
07.859.971/0001-30;2025-09-30;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;ITR;152982;2025-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152982
07.882.930/0001-65;2025-03-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;ITR;147135;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147135
07.882.930/0001-65;2025-06-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;ITR;150771;2025-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150771
07.882.930/0001-65;2025-09-30;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;ITR;152786;2025-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152786
08.065.557/0001-12;2025-03-31;1;TECNISA S.A.;020435;ITR;147807;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147807
08.065.557/0001-12;2025-06-30;1;TECNISA S.A.;020435;ITR;151193;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151193
08.065.557/0001-12;2025-09-30;1;TECNISA S.A.;020435;ITR;154124;2026-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154124
08.070.508/0001-78;2025-06-30;1;RAIZEN ENERGIA S.A.;023230;ITR;151154;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151154
08.070.508/0001-78;2025-09-30;1;RAIZEN ENERGIA S.A.;023230;ITR;153336;2025-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153336
08.070.508/0001-78;2025-12-31;1;RAIZEN ENERGIA S.A.;023230;ITR;154756;2026-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154756
08.078.847/0001-09;2025-03-31;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;ITR;147136;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147136
08.078.847/0001-09;2025-06-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;ITR;150775;2025-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150775
08.078.847/0001-09;2025-09-30;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;ITR;153056;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153056
08.100.057/0001-74;2025-03-31;1;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;027847;ITR;149552;2025-06-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149552
08.100.057/0001-74;2025-06-30;1;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;027847;ITR;151315;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151315
08.100.057/0001-74;2025-09-30;1;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;027847;ITR;153381;2025-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153381
08.159.965/0001-33;2025-03-31;1;IGUA SANEAMENTO S.A.;023175;ITR;146879;2025-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146879
08.159.965/0001-33;2025-06-30;1;IGUA SANEAMENTO S.A.;023175;ITR;151185;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151185
08.159.965/0001-33;2025-09-30;1;IGUA SANEAMENTO S.A.;023175;ITR;153097;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153097
08.159.965/0001-33;2025-09-30;2;IGUA SANEAMENTO S.A.;023175;ITR;153837;2025-12-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153837
08.170.849/0001-15;2025-03-31;1;DESKTOP S.A.;026026;ITR;147006;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147006
08.170.849/0001-15;2025-06-30;1;DESKTOP S.A.;026026;ITR;150688;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150688
08.170.849/0001-15;2025-09-30;1;DESKTOP S.A.;026026;ITR;152719;2025-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152719
08.213.823/0001-07;2025-03-31;1;AURA ALMAS MINERAÇÃO S.A.;026590;ITR;147434;2025-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147434
08.213.823/0001-07;2025-06-30;1;AURA ALMAS MINERAÇÃO S.A.;026590;ITR;150884;2025-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150884
08.213.823/0001-07;2025-09-30;1;AURA ALMAS MINERAÇÃO S.A.;026590;ITR;152897;2025-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152897
08.262.121/0001-13;2025-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;ITR;147545;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147545
08.262.121/0001-13;2025-06-30;1;ALUBAR METAIS E CABOS S.A.;027430;ITR;151171;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151171
08.262.121/0001-13;2025-09-30;1;ALUBAR METAIS E CABOS S.A.;027430;ITR;153076;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153076
08.294.224/0001-65;2025-03-31;1;JHSF PARTICIPACOES S.A.;020605;ITR;147722;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147722
08.294.224/0001-65;2025-06-30;1;JHSF PARTICIPACOES S.A.;020605;ITR;151437;2025-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151437
08.294.224/0001-65;2025-09-30;1;JHSF PARTICIPACOES S.A.;020605;ITR;153258;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153258
08.312.229/0001-73;2025-03-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;ITR;147850;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147850
08.312.229/0001-73;2025-06-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;ITR;150734;2025-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150734
08.312.229/0001-73;2025-09-30;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;ITR;153188;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153188
08.322.396/0001-03;2025-06-30;1;CERRADINHO BIOENERGIA S.A.;026522;ITR;150960;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150960
08.322.396/0001-03;2025-09-30;1;CERRADINHO BIOENERGIA S.A.;026522;ITR;153083;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153083
08.322.396/0001-03;2025-12-31;1;CERRADINHO BIOENERGIA S.A.;026522;ITR;154712;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154712
08.324.196/0001-81;2025-03-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;ITR;146652;2025-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146652
08.324.196/0001-81;2025-06-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;ITR;150061;2025-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150061
08.324.196/0001-81;2025-09-30;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;ITR;152497;2025-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152497
08.343.492/0001-20;2025-03-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;ITR;147113;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147113
08.343.492/0001-20;2025-06-30;1;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;ITR;150928;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150928
08.343.492/0001-20;2025-09-30;1;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;ITR;153084;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153084
08.364.948/0001-38;2025-03-31;1;ALUPAR INVESTIMENTO S/A;021490;ITR;147077;2025-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147077
08.364.948/0001-38;2025-06-30;1;ALUPAR INVESTIMENTO S/A;021490;ITR;150719;2025-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150719
08.364.948/0001-38;2025-06-30;2;ALUPAR INVESTIMENTO S/A;021490;ITR;151259;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151259
08.364.948/0001-38;2025-09-30;1;ALUPAR INVESTIMENTO S/A;021490;ITR;152758;2025-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152758
08.397.078/0001-01;2025-03-31;1;GSH CORP PARTICIPAÇÕES S.A.;026603;ITR;147614;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147614
08.397.078/0001-01;2025-06-30;1;GSH CORP PARTICIPAÇÕES S.A.;026603;ITR;150940;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150940
08.397.078/0001-01;2025-09-30;1;GSH CORP PARTICIPAÇÕES S.A.;026603;ITR;153061;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153061
08.402.943/0001-52;2025-03-31;1;GUARARAPES CONFECCOES S.A.;004669;ITR;147008;2025-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147008
08.402.943/0001-52;2025-06-30;1;GUARARAPES CONFECCOES S.A.;004669;ITR;150689;2025-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150689
08.402.943/0001-52;2025-09-30;1;GUARARAPES CONFECCOES S.A.;004669;ITR;152716;2025-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152716
08.424.178/0001-71;2025-03-31;1;TECBLU TECELAGEM BLUMENAU S.A.;011215;ITR;147339;2025-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147339
08.424.178/0001-71;2025-06-30;1;TECBLU TECELAGEM BLUMENAU S.A.;011215;ITR;150942;2025-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=150942
08.424.178/0001-71;2025-06-30;2;TECBLU TECELAGEM BLUMENAU S.A.;011215;ITR;155209;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155209
08.424.178/0001-71;2025-09-30;1;TECBLU TECELAGEM BLUMENAU S.A.;011215;ITR;152605;2025-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=152605
08.424.178/0001-71;2025-09-30;2;TECBLU TECELAGEM BLUMENAU S.A.;011215;ITR;155210;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155210
08.439.659/0001-50;2025-03-31;1;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;ITR;147896;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147896
08.439.659/0001-50;2025-06-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;ITR;151362;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151362
08.439.659/0001-50;2025-09-30;1;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;ITR;153181;2025-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153181
08.439.659/0001-50;2025-09-30;2;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;ITR;153298;2025-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153298
08.467.115/0001-00;2025-03-31;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;ITR;147705;2025-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147705
08.467.115/0001-00;2025-06-30;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;ITR;151098;2025-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151098
08.467.115/0001-00;2025-09-30;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;ITR;153072;2025-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153072
08.534.605/0001-74;2025-03-31;1;RENOVA ENERGIA S.A.;021636;ITR;147943;2025-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147943
08.534.605/0001-74;2025-06-30;1;RENOVA ENERGIA S.A.;021636;ITR;151370;2025-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151370
