CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
92.754.738/0001-62;2025-12-31;2;LOJAS RENNER S.A.;008133;DFP;155117;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155117
92.781.335/0001-02;2025-12-31;1;TAURUS ARMAS S.A.;006173;DFP;155647;2026-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155647
92.791.243/0001-03;2025-12-31;1;IRANI PAPEL E EMBALAGEM S.A.;002429;DFP;154822;2026-02-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154822
92.802.784/0001-90;2025-12-31;1;CIA RIOGRANDENSE DE SANEAMENTO;016748;DFP;156259;2026-04-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156259
93.828.986/0001-73;2025-12-31;1;CEMEPE INVESTIMENTOS S.A.;013854;DFP;155618;2026-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155618
94.813.102/0001-70;2025-12-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;025950;DFP;155096;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155096
95.426.862/0001-97;2025-12-31;1;EXCELSIOR ALIMENTOS S.A.;001570;DFP;155541;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155541
96.298.013/0001-68;2025-12-31;1;PACAEMBU CONSTRUTORA S.A.;025143;DFP;155165;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155165
96.418.264/0218-02;2025-12-31;1;LOJAS QUERO QUERO S.A.;025038;DFP;155058;2026-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155058
97.191.902/0001-94;2025-12-31;1;CONSERVAS ODERICH S.A.;004693;DFP;155893;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155893
97.837.181/0001-47;2025-12-31;1;DEXCO S.A.;021091;DFP;155065;2026-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155065
