CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
67.571.414/0001-41;2026-03-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;158981;2026-06-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158981
67.620.377/0001-14;2026-03-31;1;MINERVA S.A.;020931;ITR;156739;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156739
71.208.516/0001-74;2026-03-31;1;ALGAR TELECOM S/A;021032;ITR;157326;2026-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157326
71.476.527/0001-35;2026-03-31;1;CONSTRUTORA TENDA S.A.;021148;ITR;156664;2026-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156664
71.673.990/0001-77;2026-03-31;1;NATURA COSMÉTICOS S.A.;019550;ITR;157078;2026-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157078
73.178.600/0001-18;2026-03-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;157377;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157377
73.903.718/0001-61;2026-03-31;1;SNB PARTICIPACOES SA;014303;ITR;157521;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157521
75.609.123/0001-23;2026-03-31;1;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;023280;ITR;157109;2026-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157109
76.483.817/0001-20;2026-03-31;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;156651;2026-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156651
76.484.013/0001-45;2026-03-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;157399;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157399
76.627.504/0001-06;2026-03-31;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;158029;2026-05-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=158029
79.430.682/0001-22;2026-03-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;157632;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157632
80.680.093/0001-81;2026-03-31;1;SENIOR SISTEMAS S.A.;026786;ITR;156637;2026-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156637
81.243.735/0001-48;2026-03-31;1;POSITIVO TECNOLOGIA S.A.;020362;ITR;157277;2026-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157277
81.616.807/0001-55;2026-03-31;1;GRANJA FARIA S.A.;027219;ITR;157497;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157497
82.120.676/0001-83;2026-03-31;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;026395;ITR;157253;2026-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157253
82.508.433/0001-17;2026-03-31;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;016861;ITR;157155;2026-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157155
82.640.558/0001-04;2026-03-31;1;KARSTEN S.A.;004146;ITR;157349;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157349
82.643.537/0001-34;2026-03-31;1;ELECTRO ACO ALTONA S.A.;005380;ITR;157209;2026-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157209
82.901.000/0001-27;2026-03-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;ITR;156710;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156710
82.901.000/0001-27;2026-06-30;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;ITR;159769;2026-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159769
82.981.929/0001-03;2026-03-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;ITR;157546;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157546
82.982.075/0001-80;2026-03-31;1;TEXTIL RENAUXVIEW S.A.;007544;ITR;157494;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157494
83.475.913/0001-91;2026-03-31;1;PBG S/A;013773;ITR;157648;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157648
83.878.892/0001-55;2026-03-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;ITR;157570;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157570
84.429.695/0001-11;2026-03-31;1;WEG S.A.;005410;ITR;156459;2026-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156459
84.429.695/0001-11;2026-06-30;1;WEG S.A.;005410;ITR;159608;2026-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159608
84.683.374/0001-49;2026-03-31;1;TUPY S.A.;006343;ITR;157376;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157376
84.683.408/0001-03;2026-03-31;1;DOHLER S.A.;005207;ITR;157571;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157571
84.683.671/0001-94;2026-03-31;1;WETZEL S.A.;011991;ITR;157354;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157354
84.684.455/0001-63;2026-03-31;1;TIGRE S.A. PARTICIPAÇÕES;026255;ITR;157288;2026-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157288
84.693.183/0001-68;2026-03-31;1;SCHULZ S.A.;014664;ITR;157397;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157397
85.778.074/0001-06;2026-03-31;1;METALURGICA RIOSULENSE S.A.;013439;ITR;157352;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157352
86.375.425/0001-09;2026-03-31;1;METISA METALURGICA TIMBOENSE S.A.;008753;ITR;157353;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157353
87.043.832/0001-73;2026-03-31;1;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;010561;ITR;156415;2026-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156415
87.456.562/0001-22;2026-03-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;013285;ITR;157526;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157526
87.762.563/0001-03;2026-03-31;1;CIA HABITASUL DE PARTICIPACOES;003298;ITR;157631;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157631
87.762.563/0001-03;2026-03-31;2;CIA HABITASUL DE PARTICIPACOES;003298;ITR;157813;2026-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157813
87.870.952/0001-44;2026-03-31;1;BORRACHAS VIPAL S.A.;026980;ITR;157158;2026-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157158
88.610.126/0001-29;2026-03-31;1;FRASLE MOBILITY S.A.;006211;ITR;156716;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156716
88.610.126/0001-29;2026-03-31;2;FRASLE MOBILITY S.A.;006211;ITR;156792;2026-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156792
88.610.191/0001-54;2026-03-31;1;MUNDIAL S.A. - PRODUTOS DE CONSUMO;005312;ITR;157606;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157606
88.611.835/0001-29;2026-03-31;1;MARCOPOLO S.A.;008451;ITR;156558;2026-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156558
88.613.658/0001-10;2026-03-31;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;ITR;157459;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157459
89.086.144/0001-16;2026-03-31;1;RANDONCORP S.A.;014109;ITR;156870;2026-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156870
89.096.457/0001-55;2026-03-31;1;SLC AGRICOLA S.A.;020745;ITR;157297;2026-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157297
89.463.822/0001-12;2026-03-31;1;LUPATECH S.A;020060;ITR;157644;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157644
89.637.490/0001-45;2026-03-31;1;KLABIN S.A.;012653;ITR;156675;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156675
89.723.993/0001-33;2026-03-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;013030;ITR;157550;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157550
89.850.341/0001-60;2026-03-31;1;GRENDENE S.A.;019615;ITR;156853;2026-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156853
90.076.886/0001-40;2026-03-31;1;MINUPAR PARTICIPACOES S.A.;013765;ITR;157627;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157627
90.400.888/0001-42;2026-03-31;1;BCO SANTANDER (BRASIL) S.A.;020532;ITR;156458;2026-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156458
90.400.888/0001-42;2026-06-30;1;BCO SANTANDER (BRASIL) S.A.;020532;ITR;159747;2026-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159747
90.441.460/0001-48;2026-03-31;1;UNICASA INDÚSTRIA DE MÓVEIS S.A.;022780;ITR;157445;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157445
91.333.666/0001-17;2026-03-31;1;RECRUSUL S.A.;012572;ITR;157504;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157504
91.333.666/0001-17;2026-03-31;2;RECRUSUL S.A.;012572;ITR;157710;2026-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157710
91.983.056/0001-69;2026-03-31;1;KEPLER WEBER S.A.;007870;ITR;156972;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156972
92.012.467/0001-70;2026-03-31;1;GRAZZIOTIN S.A.;004537;ITR;157588;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157588
92.660.570/0001-26;2026-03-31;1;TREVISA INVESTIMENTOS S.A.;008192;ITR;157541;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157541
92.665.611/0001-77;2026-03-31;1;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;009342;ITR;156759;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156759
92.690.783/0001-09;2026-03-31;1;METALURGICA GERDAU S.A.;008656;ITR;156412;2026-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156412
92.693.019/0001-89;2026-03-31;1;PANATLANTICA S.A.;000094;ITR;157561;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157561
92.702.067/0001-96;2026-03-31;1;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;001210;ITR;157350;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157350
92.715.812/0001-31;2026-03-31;1;CPFL TRANSMISSÃO S.A.;003204;ITR;157454;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157454
92.749.225/0001-63;2026-03-31;1;HERCULES S.A. FABRICA DE TALHERES;006629;ITR;157600;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157600
92.754.738/0001-62;2026-03-31;1;LOJAS RENNER S.A.;008133;ITR;156873;2026-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156873
92.781.335/0001-02;2026-03-31;1;TAURUS ARMAS S.A.;006173;ITR;157579;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157579
92.791.243/0001-03;2026-03-31;1;IRANI PAPEL E EMBALAGEM S.A.;002429;ITR;156499;2026-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156499
92.791.243/0001-03;2026-06-30;1;IRANI PAPEL E EMBALAGEM S.A.;002429;ITR;159860;2026-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159860
92.802.784/0001-90;2026-03-31;1;CIA RIOGRANDENSE DE SANEAMENTO;016748;ITR;156780;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156780
93.828.986/0001-73;2026-03-31;1;CEMEPE INVESTIMENTOS S.A.;013854;ITR;157355;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157355
94.813.102/0001-70;2026-03-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;025950;ITR;157380;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157380
95.426.862/0001-97;2026-03-31;1;EXCELSIOR ALIMENTOS S.A.;001570;ITR;157095;2026-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157095
96.298.013/0001-68;2026-03-31;1;PACAEMBU CONSTRUTORA S.A.;025143;ITR;157004;2026-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157004
96.418.264/0218-02;2026-03-31;1;LOJAS QUERO QUERO S.A.;025038;ITR;156841;2026-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156841
97.191.902/0001-94;2026-03-31;1;CONSERVAS ODERICH S.A.;004693;ITR;157557;2026-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157557
97.837.181/0001-47;2026-03-31;1;DEXCO S.A.;021091;ITR;156751;2026-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156751
